SUBID,NEIGHBOURS
9500397.0,"[9503640.0, 9500216.0, 9503322.0, 9508432.0]"
9502907.0,"[9503065.0, 9509647.0, 9509440.0, 9509550.0, 9503256.0, 9502952.0, 9503081.0, 9503270.0, 9502920.0, 9509227.0]"
9502910.0,"[9500217.0, 9500213.0, 9503181.0, 9503011.0, 9502990.0, 9503121.0, 9502909.0, 9503133.0]"
9502918.0,"[9502917.0, 9503183.0, 9500215.0, 9503121.0, 9503230.0, 9502909.0]"
9502935.0,"[9500208.0, 9503208.0, 9509287.0, 9509403.0, 9502884.0, 9503109.0, 9503248.0]"
9502964.0,"[9503060.0, 9503438.0, 9502926.0, 9503245.0, 9503654.0]"
9502970.0,"[9503032.0, 9509380.0, 9507620.0, 9503248.0, 9502986.0, 9503568.0]"
9502974.0,"[9500215.0, 9503230.0, 9502951.0, 9503133.0, 9503084.0, 9503033.0]"
9502985.0,"[9503015.0, 9503172.0, 9502993.0, 9503331.0, 9503366.0, 9503459.0, 9503739.0, 9503478.0]"
9502990.0,"[9500217.0, 9502910.0, 9503133.0, 9503084.0, 9502887.0, 9503256.0]"
9502993.0,"[9503172.0, 9502985.0, 9503060.0, 9503438.0, 9503478.0]"
9503002.0,"[9503009.0, 9503671.0, 9503208.0, 9503245.0, 9502986.0, 9503568.0, 9503564.0]"
9503009.0,"[9500210.0, 9503002.0, 9502871.0, 9502926.0, 9503208.0, 9503245.0]"
9503032.0,"[9502970.0, 9509380.0, 9509386.0, 9509400.0, 9509263.0, 9509576.0, 9502884.0, 9503109.0, 9503248.0]"
9503060.0,"[9503172.0, 9503196.0, 9502964.0, 9502993.0, 9503247.0, 9503438.0, 9502926.0]"
9503110.0,"[9500211.0, 9001052.0, 9500208.0, 9503230.0, 9503247.0, 9502951.0]"
9503121.0,"[9503183.0, 9503011.0, 9502910.0, 9502918.0, 9502909.0]"
9503230.0,"[9500211.0, 9502917.0, 9503019.0, 9500215.0, 9502918.0, 9502974.0, 9503110.0, 9502951.0]"
9503247.0,"[9500211.0, 9503196.0, 9001052.0, 9500210.0, 9503060.0, 9503110.0, 9502926.0]"
9503298.0,"[9503378.0, 9503400.0, 9503368.0, 9503333.0, 9503386.0, 9503420.0]"
9503318.0,"[9503345.0, 9503702.0, 9503342.0, 9503447.0, 9503462.0, 9503683.0, 9503505.0]"
9503331.0,"[9503015.0, 9503391.0, 9503423.0, 9503435.0, 9503560.0, 9502985.0, 9503366.0, 9503596.0, 9500572.0, 9503537.0]"
9503334.0,"[9503390.0, 9503426.0, 9503543.0, 9503635.0, 9503634.0, 9503359.0, 9503427.0, 9503457.0, 9503381.0]"
9503351.0,"[9503464.0, 9503409.0, 9503408.0, 9000949.0, 9000948.0, 9000943.0, 9503712.0]"
9503357.0,"[9503303.0, 9501188.0, 9508561.0, 9503531.0, 9503682.0, 9508527.0]"
9503358.0,"[9503494.0, 9503361.0, 9503439.0, 9503566.0]"
9503366.0,"[9502985.0, 9503331.0, 9503596.0, 9503739.0, 9500572.0, 9503537.0]"
9503378.0,"[9503298.0, 9503388.0, 9503400.0, 9503615.0, 9503739.0, 9503457.0, 9503381.0, 9503337.0, 9503333.0]"
9503388.0,"[9503378.0, 9503739.0, 9503324.0, 9503427.0, 9503457.0]"
9503400.0,"[9503298.0, 9503378.0, 9503615.0, 9503505.0, 9503368.0]"
9503438.0,"[9502964.0, 9502993.0, 9503060.0, 9503478.0, 9503654.0]"
9503447.0,"[9503318.0, 9503462.0, 9503683.0, 9503361.0, 9503621.0]"
9503459.0,"[9502985.0, 9503739.0, 9503324.0, 9503478.0, 9503714.0]"
9503462.0,"[9503318.0, 9503447.0, 9503505.0, 9503368.0, 9503417.0, 9503361.0]"
9503464.0,"[9503351.0, 9503409.0, 9503382.0, 9000949.0]"
9503493.0,"[9503543.0, 9503547.0, 9503704.0, 9500395.0, 9503622.0, 9503703.0, 9503477.0]"
9503494.0,"[9503358.0, 9503622.0, 9503703.0, 9503409.0, 9503477.0, 9503361.0, 9503566.0, 9503382.0]"
9503531.0,"[9503339.0, 9503374.0, 9503451.0, 9503303.0, 9503357.0, 9503682.0, 9000919.0, 9503403.0, 9503382.0, 9000949.0, 9000948.0, 9000943.0, 9503712.0, 9503322.0]"
9503552.0,"[9503339.0, 9503342.0, 9503467.0, 9503416.0, 9503683.0, 9000922.0]"
9503596.0,"[9503331.0, 9503366.0, 9500572.0, 9503537.0]"
9503615.0,"[9503378.0, 9503400.0, 9503739.0, 9503471.0, 9503537.0, 9503399.0, 9503505.0]"
9503622.0,"[9503543.0, 9503493.0, 9503494.0, 9503703.0, 9503333.0, 9503386.0, 9503420.0, 9503361.0]"
9503634.0,"[9500205.0, 9503635.0, 9503334.0, 9508405.0, 9503589.0, 9503551.0, 9503564.0, 9503359.0]"
9503671.0,"[9503002.0, 9503245.0, 9503565.0, 9503605.0, 9503564.0, 9503656.0, 9503359.0]"
9503703.0,"[9503493.0, 9503494.0, 9503622.0, 9503631.0, 9503477.0]"
9503722.0,"[9000922.0, 9000921.0, 9000919.0, 9503403.0, 9503439.0, 9503566.0]"
9503739.0,"[9502985.0, 9503366.0, 9503378.0, 9503388.0, 9503459.0, 9503615.0, 9503324.0, 9503537.0]"
9504387.0,"[9504525.0, 9504663.0, 9504353.0, 9706483.0, 9504527.0, 9504548.0, 9504400.0, 9504641.0, 9504604.0]"
9504527.0,"[9504663.0, 9504372.0, 9504387.0, 9504604.0, 9502976.0]"
9504548.0,"[9706483.0, 9706712.0, 9500218.0, 9504387.0, 9504582.0, 9504400.0]"
9504618.0,"[9504447.0, 9504617.0, 9500218.0, 9504582.0, 9504400.0, 9504641.0, 9504604.0]"
9507624.0,"[9508348.0, 9508432.0, 9500253.0]"
9507696.0,"[9507671.0, 9508210.0, 9508333.0, 9508405.0, 9509406.0, 9507517.0, 9507620.0]"
9508405.0,"[9500205.0, 9508333.0, 9503634.0, 9507696.0, 9507620.0, 9503551.0]"
9508466.0,"[9508527.0, 9500253.0, 9507523.0]"
9509194.0,"[9509300.0, 9509438.0, 9509499.0, 9509567.0, 9509550.0, 9509400.0, 9509227.0, 9509362.0, 9509292.0, 9509403.0]"
9509219.0,"[9509380.0, 9509386.0, 9509485.0, 9509575.0, 9509406.0]"
9509228.0,"[9509309.0, 9509191.0, 9509317.0, 9509365.0, 9509394.0]"
9509365.0,"[9509309.0, 9509438.0, 9509622.0, 9509228.0, 9509485.0, 9509394.0]"
9509380.0,"[9502970.0, 9503032.0, 9509219.0, 9509386.0, 9509406.0, 9507517.0, 9507620.0]"
9509386.0,"[9509438.0, 9503032.0, 9509219.0, 9509380.0, 9509485.0, 9509400.0]"
9509485.0,"[9509438.0, 9509219.0, 9509365.0, 9509386.0, 9509394.0, 9509575.0]"
9509550.0,"[9509499.0, 9509440.0, 9502907.0, 9509194.0, 9509227.0]"
9500396.0,"[9503510.0, 9500216.0, 9500224.0, 9500395.0, 9500223.0]"
9503631.0,"[9503703.0, 9503477.0]"
9001051.0,"[9001052.0, 9500210.0, 9502873.0, 9502871.0]"
9503471.0,"[9503615.0, 9503537.0, 9503429.0, 9503399.0, 9503505.0]"
9509400.0,"[9509438.0, 9503032.0, 9509194.0, 9509386.0, 9500186.0, 9509263.0, 9509403.0]"
9500207.0,"[9001052.0, 9500208.0, 9503096.0, 9502873.0]"
9500214.0,"[9500215.0, 9502909.0, 9503133.0]"
9500220.0,"[9500216.0, 9500223.0, 9503474.0, 9503408.0, 9503322.0]"
9503096.0,"[9500207.0, 9502873.0]"
9503589.0,"[9503634.0, 9503564.0, 9503656.0, 9503359.0]"
9502873.0,"[9001052.0, 9500208.0, 9001051.0, 9500207.0, 9503096.0, 9502871.0, 9502866.0, 9503208.0]"
9500223.0,"[9500216.0, 9500224.0, 9500396.0, 9500220.0, 9000947.0, 9503474.0]"
9504582.0,"[9500218.0, 9504548.0, 9504618.0, 9504400.0]"
9502871.0,"[9500210.0, 9503009.0, 9001051.0, 9502873.0, 9502866.0, 9503208.0]"
9500186.0,"[9509400.0, 9509263.0, 9509576.0, 9509403.0]"
9503409.0,"[9503351.0, 9503464.0, 9503494.0, 9503477.0, 9000950.0, 9000947.0, 9503474.0, 9503408.0, 9503382.0]"
9509263.0,"[9503032.0, 9509400.0, 9500186.0, 9509576.0]"
9503324.0,"[9503388.0, 9503459.0, 9503739.0, 9503300.0, 9503714.0, 9503605.0, 9503427.0]"
9509576.0,"[9503032.0, 9500186.0, 9509263.0, 9509403.0, 9502884.0]"
9500572.0,"[9503331.0, 9503366.0, 9503596.0]"
9503537.0,"[9503391.0, 9503331.0, 9503366.0, 9503596.0, 9503615.0, 9503739.0, 9503471.0, 9503429.0]"
9503683.0,"[9503342.0, 9503318.0, 9503447.0, 9503552.0, 9000922.0, 9503621.0, 9503439.0]"
9502951.0,"[9500208.0, 9502974.0, 9503110.0, 9503230.0, 9509287.0, 9503033.0]"
9503300.0,"[9503324.0, 9503605.0, 9503304.0, 9503427.0]"
9502926.0,"[9500210.0, 9502964.0, 9503009.0, 9503060.0, 9503247.0, 9503245.0]"
9503477.0,"[9500224.0, 9500395.0, 9503493.0, 9503494.0, 9503703.0, 9503631.0, 9503409.0, 9000950.0]"
9503682.0,"[9503357.0, 9503531.0, 9503330.0, 9508527.0, 9503712.0, 9503322.0, 9508432.0]"
9503429.0,"[9503391.0, 9503471.0, 9503537.0, 9503399.0]"
9509394.0,"[9507697.0, 9509317.0, 9509228.0, 9509365.0, 9509485.0, 9509575.0]"
9503478.0,"[9502985.0, 9502993.0, 9503438.0, 9503459.0, 9503714.0, 9503654.0]"
9504400.0,"[9504387.0, 9504548.0, 9504618.0, 9504582.0, 9504641.0]"
9502866.0,"[9502873.0, 9502871.0, 9503208.0]"
9502909.0,"[9500215.0, 9502910.0, 9502918.0, 9503121.0, 9500214.0, 9503133.0]"
9503208.0,"[9500208.0, 9502935.0, 9503002.0, 9503009.0, 9502873.0, 9502871.0, 9502866.0, 9503248.0, 9502986.0]"
9509575.0,"[9507697.0, 9507773.0, 9508210.0, 9509219.0, 9509485.0, 9509394.0, 9509406.0]"
9509287.0,"[9500208.0, 9502935.0, 9502951.0, 9503033.0, 9503270.0, 9502920.0, 9509292.0, 9509403.0]"
9503330.0,"[9503682.0, 9508527.0, 9508432.0]"
9508527.0,"[9508561.0, 9508021.0, 9507768.0, 9507706.0, 9507601.0, 9500289.0, 9503357.0, 9508466.0, 9503682.0, 9503330.0, 9508432.0, 9500253.0, 9507523.0]"
9503714.0,"[9503459.0, 9503324.0, 9503478.0, 9503654.0, 9503502.0, 9503605.0]"
9000950.0,"[9500224.0, 9503409.0, 9503477.0, 9000947.0]"
9000947.0,"[9500224.0, 9500223.0, 9503409.0, 9000950.0, 9503474.0]"
9000922.0,"[9503339.0, 9503552.0, 9503722.0, 9503683.0, 9000921.0, 9000919.0, 9503439.0]"
9000921.0,"[9503339.0, 9503722.0, 9000922.0, 9000919.0]"
9503133.0,"[9500215.0, 9502910.0, 9502974.0, 9502990.0, 9500214.0, 9502909.0, 9503084.0]"
9503399.0,"[9503391.0, 9503345.0, 9503615.0, 9503471.0, 9503429.0, 9503505.0]"
9503245.0,"[9502964.0, 9503002.0, 9503009.0, 9503671.0, 9502926.0, 9503654.0, 9503565.0]"
9000919.0,"[9503339.0, 9503531.0, 9503722.0, 9000922.0, 9000921.0, 9503403.0]"
9503654.0,"[9502964.0, 9503438.0, 9503478.0, 9503714.0, 9503245.0, 9503565.0, 9503502.0]"
9503505.0,"[9503345.0, 9503702.0, 9503318.0, 9503400.0, 9503462.0, 9503615.0, 9503471.0, 9503399.0, 9503368.0]"
9509406.0,"[9508210.0, 9507696.0, 9509219.0, 9509380.0, 9509575.0, 9507517.0]"
9504641.0,"[9504387.0, 9504618.0, 9504400.0, 9504604.0]"
9504604.0,"[9504617.0, 9504387.0, 9504527.0, 9504618.0, 9504641.0, 9504303.0, 9502976.0]"
9503565.0,"[9503671.0, 9503245.0, 9503654.0, 9503502.0, 9503605.0]"
9503403.0,"[9503531.0, 9503722.0, 9000919.0, 9503566.0, 9503382.0]"
9503474.0,"[9500220.0, 9500223.0, 9503409.0, 9000947.0, 9503408.0]"
9503502.0,"[9503714.0, 9503654.0, 9503565.0, 9503605.0]"
9504303.0,"[9504604.0, 9502976.0]"
9503084.0,"[9502974.0, 9502990.0, 9503133.0, 9503033.0, 9503256.0, 9502952.0]"
9503033.0,"[9502974.0, 9502951.0, 9509287.0, 9503084.0, 9502952.0, 9503081.0, 9503270.0]"
9507517.0,"[9507696.0, 9509380.0, 9509406.0, 9507620.0]"
9502976.0,"[9502955.0, 9504703.0, 9504372.0, 9503168.0, 9504617.0, 9504359.0, 9504527.0, 9504604.0, 9504303.0, 9502897.0]"
9503368.0,"[9503298.0, 9503400.0, 9503462.0, 9503505.0, 9503516.0, 9503420.0, 9503417.0]"
9507620.0,"[9502970.0, 9507696.0, 9508405.0, 9509380.0, 9507517.0, 9503551.0, 9503568.0]"
9503516.0,"[9503368.0, 9503420.0, 9503417.0]"
9502897.0,"[9502955.0, 9503259.0, 9503100.0, 9503168.0, 9502976.0, 9502887.0]"
9503551.0,"[9503634.0, 9508405.0, 9507620.0, 9503568.0, 9503564.0]"
9503605.0,"[9503671.0, 9503324.0, 9503300.0, 9503714.0, 9503565.0, 9503502.0, 9503304.0, 9503359.0]"
9503408.0,"[9503351.0, 9500220.0, 9503409.0, 9503474.0, 9503712.0, 9503322.0]"
9502887.0,"[9500217.0, 9503259.0, 9503100.0, 9503065.0, 9502990.0, 9502897.0, 9503256.0]"
9503256.0,"[9503065.0, 9502907.0, 9502990.0, 9503084.0, 9502887.0, 9502952.0]"
9503304.0,"[9503300.0, 9503605.0, 9503359.0, 9503427.0]"
9502952.0,"[9502907.0, 9503084.0, 9503033.0, 9503256.0, 9503081.0]"
9503081.0,"[9502907.0, 9503033.0, 9502952.0, 9503270.0]"
9503270.0,"[9502907.0, 9509287.0, 9503033.0, 9503081.0, 9502920.0]"
9502920.0,"[9502907.0, 9509287.0, 9503270.0, 9509227.0, 9509292.0]"
9509227.0,"[9502907.0, 9509194.0, 9509550.0, 9502920.0, 9509362.0, 9509292.0]"
9509362.0,"[9509194.0, 9509227.0, 9509292.0]"
9509292.0,"[9509194.0, 9509287.0, 9502920.0, 9509227.0, 9509362.0, 9509403.0]"
9509403.0,"[9502935.0, 9509194.0, 9509400.0, 9500186.0, 9509576.0, 9509287.0, 9509292.0, 9502884.0]"
9502884.0,"[9502935.0, 9503032.0, 9509576.0, 9509403.0, 9503109.0]"
9503109.0,"[9502935.0, 9503032.0, 9502884.0, 9503248.0]"
9503248.0,"[9502935.0, 9502970.0, 9503032.0, 9503208.0, 9503109.0, 9502986.0]"
9502986.0,"[9502970.0, 9503002.0, 9503208.0, 9503248.0, 9503568.0]"
9503568.0,"[9502970.0, 9503002.0, 9507620.0, 9503551.0, 9502986.0, 9503564.0]"
9503564.0,"[9503002.0, 9503634.0, 9503671.0, 9503589.0, 9503551.0, 9503568.0, 9503656.0]"
9503656.0,"[9503671.0, 9503589.0, 9503564.0, 9503359.0]"
9503359.0,"[9503334.0, 9503634.0, 9503671.0, 9503589.0, 9503605.0, 9503304.0, 9503656.0, 9503427.0]"
9503427.0,"[9503334.0, 9503388.0, 9503324.0, 9503300.0, 9503304.0, 9503359.0, 9503457.0]"
9503457.0,"[9503334.0, 9503378.0, 9503388.0, 9503427.0, 9503381.0]"
9503381.0,"[9503543.0, 9503334.0, 9503378.0, 9503457.0, 9503337.0]"
9503337.0,"[9503543.0, 9503378.0, 9503381.0, 9503333.0]"
9503333.0,"[9503543.0, 9503298.0, 9503378.0, 9503622.0, 9503337.0, 9503386.0]"
9503386.0,"[9503298.0, 9503622.0, 9503333.0, 9503420.0]"
9503420.0,"[9503298.0, 9503622.0, 9503368.0, 9503516.0, 9503386.0, 9503417.0, 9503361.0]"
9503417.0,"[9503462.0, 9503368.0, 9503516.0, 9503420.0, 9503361.0]"
9503361.0,"[9503358.0, 9503447.0, 9503462.0, 9503494.0, 9503622.0, 9503420.0, 9503417.0, 9503621.0, 9503439.0]"
9503621.0,"[9503447.0, 9503683.0, 9503361.0, 9503439.0]"
9503439.0,"[9503358.0, 9503722.0, 9503683.0, 9000922.0, 9503361.0, 9503621.0, 9503566.0]"
9503566.0,"[9503358.0, 9503494.0, 9503722.0, 9503403.0, 9503439.0, 9503382.0]"
9503382.0,"[9503464.0, 9503494.0, 9503531.0, 9503409.0, 9503403.0, 9503566.0, 9000949.0]"
9000949.0,"[9503351.0, 9503464.0, 9503531.0, 9503382.0, 9000948.0]"
9000948.0,"[9503351.0, 9503531.0, 9000949.0, 9000943.0]"
9000943.0,"[9503351.0, 9503531.0, 9000948.0, 9503712.0]"
9503712.0,"[9503351.0, 9503531.0, 9503682.0, 9503408.0, 9000943.0, 9503322.0]"
9503322.0,"[9500216.0, 9500397.0, 9503531.0, 9500220.0, 9503682.0, 9503408.0, 9503712.0, 9508432.0]"
9508432.0,"[9503640.0, 9508348.0, 9500397.0, 9507624.0, 9503682.0, 9503330.0, 9508527.0, 9503322.0, 9500253.0]"
9500253.0,"[9508348.0, 9500289.0, 9507624.0, 9508466.0, 9508527.0, 9508432.0, 9507523.0]"
9507523.0,"[9508348.0, 9508844.0, 9508174.0, 9507601.0, 9508466.0, 9508527.0, 9500253.0]"
9743928.0,"[9744067.0, 9743502.0, 9743800.0, 9743989.0, 9743729.0]"
9579109.0,"[9579638.0, 9579465.0]"
9586846.0,"[9588721.0, 9587776.0, 9587769.0]"
9565664.0,"[9564526.0, 9565350.0, 9565356.0, 9555302.0]"
9514099.0,[]
9618194.0,"[9617804.0, 9617842.0, 9618197.0, 9618066.0, 9600994.0, 9617397.0, 9617606.0]"
9618193.0,"[9617827.0, 9617525.0, 9617804.0]"
9600821.0,"[9611669.0, 9600803.0, 9611598.0, 9600923.0]"
9611669.0,"[9600821.0, 9600803.0, 9611598.0, 9611398.0, 9611537.0, 9611492.0, 9612681.0, 9611557.0]"
9600803.0,"[9600821.0, 9611669.0, 9600923.0, 9601023.0, 9611557.0, 9612632.0]"
9770476.0,"[9770867.0, 9770973.0]"
9763659.0,"[9763342.0, 9763637.0, 9762350.0, 9761924.0]"
9770470.0,"[9771836.0, 9712315.0, 9712252.0, 9770946.0, 9771166.0]"
9500076.0,"[9500060.0, 9507669.0]"
9500060.0,"[9500076.0, 9507500.0, 9507669.0]"
9507500.0,"[9508256.0, 9500060.0, 9507669.0]"
9437613.0,"[9000094.0, 9000081.0, 9435786.0, 9435755.0, 9437349.0, 9437403.0]"
9700215.0,[9729782.0]
9728405.0,"[9729500.0, 9728964.0, 9000773.0, 9729902.0, 9728574.0]"
9728860.0,"[9728379.0, 9729552.0, 9729903.0, 9729761.0, 9739963.0, 9739463.0]"
9729552.0,"[9700334.0, 9729984.0, 9728379.0, 9728955.0, 9728860.0, 9729761.0]"
9729683.0,"[9729702.0, 9729705.0, 9729921.0, 9730073.0, 9730090.0, 9729998.0, 9729877.0]"
9729699.0,"[9729727.0, 9729940.0, 9730030.0, 9729743.0, 9729998.0, 9729926.0]"
9729764.0,"[9729835.0, 9729867.0, 9737643.0, 9729829.0, 9730002.0]"
9729806.0,"[9729867.0, 9730077.0, 9737235.0, 9737592.0, 9737643.0, 9737667.0, 9730096.0, 9737115.0, 9737419.0, 9730026.0]"
9729814.0,"[9729769.0, 9729848.0, 9729928.0, 9730053.0, 9729797.0, 9729842.0, 9729834.0, 9729841.0]"
9729816.0,"[9729730.0, 9729980.0, 9729923.0, 9729927.0, 9730018.0, 9729829.0, 9603671.0, 9607780.0, 9607789.0]"
9729831.0,"[9729830.0, 9729782.0, 9729841.0, 9729962.0]"
9729835.0,"[9729764.0, 9737643.0, 9737419.0, 9737531.0, 9729927.0, 9730018.0, 9729829.0]"
9729848.0,"[9729769.0, 9729814.0, 9729976.0, 9729841.0, 9729962.0]"
9729867.0,"[9729764.0, 9729806.0, 9737643.0, 9730096.0, 9730002.0]"
9729871.0,"[9730077.0, 9737592.0, 9737384.0, 9730055.0, 9729720.0]"
9729872.0,"[9729727.0, 9729830.0, 9730066.0, 9729936.0, 9729842.0, 9729834.0]"
9729879.0,"[9729921.0, 9729904.0, 9729877.0, 9729980.0, 9730066.0, 9729923.0, 9729936.0, 9730002.0]"
9729902.0,"[9729500.0, 9729769.0, 9728405.0, 9729976.0, 9728574.0]"
9729921.0,"[9729683.0, 9729879.0, 9730073.0, 9729877.0, 9729926.0, 9730094.0, 9730066.0]"
9729928.0,"[9729814.0, 9729797.0, 9730026.0, 9730021.0, 9729842.0]"
9729974.0,"[9739316.0, 9739715.0, 9737382.0, 9729903.0]"
9729976.0,"[9729769.0, 9729848.0, 9729902.0, 9729962.0, 9728574.0]"
9730030.0,"[9729740.0, 9729813.0, 9729940.0, 9729941.0, 9729827.0, 9729736.0, 9729699.0, 9729743.0]"
9730053.0,"[9729769.0, 9729984.0, 9729814.0, 9730055.0, 9729720.0, 9729797.0]"
9730061.0,"[9729984.0, 9729761.0, 9730055.0]"
9730073.0,"[9729683.0, 9729921.0, 9729998.0, 9729926.0]"
9730077.0,"[9729806.0, 9729871.0, 9737592.0, 9729720.0, 9729797.0, 9730026.0]"
9730090.0,"[9729702.0, 9729901.0, 9729683.0, 9729730.0, 9729877.0, 9605061.0, 9607723.0, 9604553.0]"
9737023.0,"[9737033.0, 9737615.0, 9737692.0, 9737138.0, 9737115.0, 9737192.0, 9737099.0]"
9737033.0,"[9737023.0, 9737636.0, 9737138.0, 9737192.0, 9737661.0]"
9737235.0,"[9729806.0, 9737636.0, 9737667.0, 9737138.0, 9737129.0, 9737115.0, 9737419.0]"
9737239.0,"[9737477.0, 9737688.0, 9737569.0, 9603671.0, 9604366.0]"
9737264.0,"[9737481.0, 9737196.0, 9737534.0, 9737549.0]"
9737382.0,"[9739316.0, 9729974.0, 9737451.0, 9737384.0, 9729903.0]"
9737451.0,"[9739316.0, 9739901.0, 9737382.0, 9737458.0, 9737022.0, 9737384.0]"
9737477.0,"[9737239.0, 9737688.0, 9737196.0, 9737549.0, 9737569.0]"
9737592.0,"[9729806.0, 9729871.0, 9730077.0, 9737667.0, 9737129.0, 9737022.0, 9737384.0]"
9737615.0,"[9737023.0, 9737692.0, 9737481.0, 9737115.0, 9737419.0]"
9737636.0,"[9739901.0, 9737033.0, 9737235.0, 9737458.0, 9737138.0, 9737129.0, 9737498.0, 9737661.0]"
9737643.0,"[9729764.0, 9729806.0, 9729835.0, 9729867.0, 9737419.0]"
9737667.0,"[9729806.0, 9737235.0, 9737592.0, 9737129.0]"
9737675.0,"[9737692.0, 9737481.0, 9737534.0, 9737099.0]"
9737692.0,"[9737023.0, 9737615.0, 9737675.0, 9737481.0, 9700104.0, 9737099.0]"
9729782.0,"[9729830.0, 9730069.0, 9730029.0, 9729455.0, 9700215.0, 9729831.0, 9729811.0, 9729962.0]"
9729811.0,"[9729455.0, 9729782.0, 9000775.0, 9729962.0, 9728574.0]"
9737458.0,"[9739901.0, 9737451.0, 9737636.0, 9737129.0, 9737022.0]"
9729730.0,"[9729816.0, 9730090.0, 9729877.0, 9729980.0, 9607780.0, 9607723.0]"
9729904.0,"[9729879.0, 9729936.0, 9730002.0, 9729681.0, 9730000.0]"
9729743.0,"[9729950.0, 9730095.0, 9729941.0, 9729699.0, 9730030.0, 9729998.0]"
9737688.0,"[9737239.0, 9737477.0, 9737196.0, 9737429.0, 9737531.0, 9729927.0, 9603671.0]"
9737481.0,"[9737264.0, 9737615.0, 9737675.0, 9737692.0, 9737196.0, 9737419.0, 9737531.0, 9737534.0]"
9737138.0,"[9737023.0, 9737033.0, 9737235.0, 9737636.0, 9737115.0]"
9737129.0,"[9737235.0, 9737592.0, 9737636.0, 9737667.0, 9737458.0, 9737022.0]"
9000775.0,"[9000254.0, 9000776.0, 9729455.0, 9728421.0, 9729811.0, 9728574.0]"
9730096.0,"[9729806.0, 9729867.0, 9730026.0, 9730002.0, 9729681.0, 9730000.0]"
9737115.0,"[9729806.0, 9737023.0, 9737235.0, 9737615.0, 9737138.0, 9737419.0]"
9729998.0,"[9729950.0, 9729705.0, 9729683.0, 9729699.0, 9730073.0, 9729743.0, 9729926.0]"
9737196.0,"[9737264.0, 9737477.0, 9737688.0, 9737481.0, 9737429.0, 9737531.0, 9737549.0]"
9729877.0,"[9729683.0, 9729879.0, 9729921.0, 9730090.0, 9729730.0, 9729980.0]"
9737419.0,"[9729806.0, 9729835.0, 9737235.0, 9737615.0, 9737643.0, 9737481.0, 9737115.0, 9737531.0]"
9737429.0,"[9737688.0, 9737196.0, 9737531.0]"
9737022.0,"[9737451.0, 9737592.0, 9737458.0, 9737129.0, 9737384.0]"
9729926.0,"[9729727.0, 9729699.0, 9729921.0, 9730073.0, 9729998.0, 9730094.0, 9730066.0]"
9729980.0,"[9729816.0, 9729879.0, 9729730.0, 9729877.0, 9729923.0]"
9730094.0,"[9729921.0, 9729926.0, 9730066.0]"
9737384.0,"[9729871.0, 9737382.0, 9737451.0, 9737592.0, 9737022.0, 9729903.0, 9730055.0]"
9730066.0,"[9729727.0, 9729872.0, 9729879.0, 9729921.0, 9729926.0, 9730094.0, 9729936.0]"
9729923.0,"[9729816.0, 9729879.0, 9729980.0, 9729829.0, 9730002.0]"
9729903.0,"[9739316.0, 9739715.0, 9728860.0, 9729974.0, 9737382.0, 9737384.0, 9729761.0, 9730055.0, 9739463.0]"
9729936.0,"[9729872.0, 9729879.0, 9729904.0, 9730066.0, 9730000.0, 9730021.0, 9729842.0]"
9737531.0,"[9729835.0, 9737688.0, 9737481.0, 9737196.0, 9737419.0, 9737429.0, 9729927.0]"
9729761.0,"[9729984.0, 9728860.0, 9729552.0, 9730061.0, 9729903.0, 9730055.0]"
9730055.0,"[9729984.0, 9729871.0, 9730053.0, 9730061.0, 9737384.0, 9729903.0, 9729761.0, 9729720.0]"
9729927.0,"[9729816.0, 9729835.0, 9737688.0, 9737531.0, 9730018.0, 9603671.0]"
9729720.0,"[9729871.0, 9730053.0, 9730077.0, 9730055.0, 9729797.0]"
9730018.0,"[9729816.0, 9729835.0, 9729927.0, 9729829.0]"
9729797.0,"[9729814.0, 9729928.0, 9730053.0, 9730077.0, 9729720.0, 9730026.0]"
9729829.0,"[9729764.0, 9729816.0, 9729835.0, 9729923.0, 9730018.0, 9730002.0]"
9730026.0,"[9729806.0, 9729928.0, 9730077.0, 9730096.0, 9729797.0, 9730000.0, 9730021.0]"
9730002.0,"[9729764.0, 9729867.0, 9729879.0, 9729904.0, 9730096.0, 9729923.0, 9729829.0, 9729681.0]"
9729681.0,"[9729904.0, 9730096.0, 9730002.0, 9730000.0]"
9730000.0,"[9729904.0, 9730096.0, 9729936.0, 9730026.0, 9729681.0, 9730021.0]"
9730021.0,"[9729928.0, 9729936.0, 9730026.0, 9730000.0, 9729842.0]"
9729842.0,"[9729814.0, 9729872.0, 9729928.0, 9729936.0, 9730021.0, 9729834.0]"
9729834.0,"[9729830.0, 9729814.0, 9729872.0, 9729842.0, 9729841.0]"
9729841.0,"[9729830.0, 9729814.0, 9729831.0, 9729848.0, 9729834.0, 9729962.0]"
9729962.0,"[9729831.0, 9729848.0, 9729976.0, 9729782.0, 9729811.0, 9729841.0, 9728574.0]"
9728574.0,"[9000254.0, 9000773.0, 9728405.0, 9729902.0, 9729976.0, 9729811.0, 9000775.0, 9729962.0]"
9732721.0,"[9734123.0, 9734633.0, 9735343.0]"
9734123.0,"[9734928.0, 9735209.0, 9732721.0, 9734633.0, 9732736.0, 9735448.0, 9735343.0]"
9734633.0,"[9001327.0, 9734928.0, 9741560.0, 9733867.0, 9001467.0, 9732721.0, 9734123.0, 9732846.0, 9735343.0]"
